smiles,logP,logP_class,image_path
Cc1nn(CC(=O)NC2CCN(c3nc(C)c(C)c(=O)[nH]3)CC2)c(C)c1C,1.2937,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7348.png
CC(=O)c1ccc(S(=O)(=O)N2CCCC[C@@H]2C(=O)OCc2nc3ccccc3nc2C)cc1,3.42742,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7349.png
CCOc1ccc(-c2noc(CCC(=O)N3CCN(C)C[C@H]3c3ccccc3)n2)cc1,3.5832,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7350.png
CC(C)c1ccccc1NC(=O)C(=O)N1CCC[C@@H](O)C1,1.7318,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7351.png
C[C@H]1C[C@@H]1C(=O)N1CCN(CC(=O)NC(N)=O)CC1,-1.0185,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7352.png
Cc1cc([C@H](C)NC(=O)C(=O)Nc2ccc(C)c(F)c2)c(C)s1,3.62836,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7353.png
C[C@H](CCCO)NC(=O)NNC(=O)c1ccc(Br)s1,1.6156,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7354.png
CCCCn1c(CSc2cccc[n+]2[O-])nc2cc(S(N)(=O)=O)ccc21,2.4095,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7355.png
CSc1ncnc(Nc2cccnc2)c1C#N,2.20878,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7356.png
Cn1cccc(NC(=O)Cn2cccc(C(F)(F)F)c2=O)c1=O,1.2045,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7357.png
CSc1nc(C)c(CCC(=O)Nc2cc[nH]n2)c(C)n1,2.10974,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7358.png
C[NH+]1CCN(CCCNC(=O)C(=O)Nc2cc(Cl)ccc2O)CC1,-0.6793,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7359.png
N#CCCN(C(=O)N1CCOCC1)c1ccccc1,1.85888,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7360.png
C[C@H](NC(=O)C(=O)Nc1ccc(N(C)C)cc1)c1ccccc1Cl,3.2219,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7361.png
Cc1nc(C2([NH2+]CC(=O)NCCc3ccc(F)cc3)CCCCC2)no1,1.59882,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7362.png
O=C(Cn1cc(Br)c(=O)[nH]c1=O)NCCC1CC1,0.2154,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7363.png
OCCN1CNC2=N[C@@H](c3ccc(Cl)cc3F)n3c(nc4ccccc43)N2C1,2.3642,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7364.png
C=CC[NH+](Cc1nnc(-c2cc(C)oc2C)o1)CC1CCCCC1,3.09764,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7365.png
CN1C[C@H](C(=O)N2CCC[C@H]2c2ccccc2)CC1=O,1.8284,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7366.png
O=Cc1cnc(Nc2ccc(Br)cc2)nc1,2.7952,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7367.png
Cc1noc(C)c1COc1cc2ccccc2cc1C(=O)N1C[C@H](C)O[C@@H](C)C1,4.27304,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7368.png
C[C@]1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)NCc2ccco2)C1=O,2.5162,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7369.png
[NH3+][C@@H](CCOc1ccccc1)[C@@H]1CCc2cccnc21,2.191,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7370.png
C[C@@H](C1CC1)N(C(=O)C1CCN(C(=O)c2ccc(F)cc2F)CC1)C1CC1,3.6065,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7371.png
Cc1ccccc1CNc1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],2.53622,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7372.png
CNC(=O)c1cccc(OC(=O)c2cnc3ccc(C)cn23)c1,2.22152,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7373.png
Cc1[nH]c[nH+]c1[C@H]1C(c2ccccc2)=NCN1CCC1=CCCCC1,3.83122,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7374.png
O=S(=O)(NCCC(F)(F)F)c1ccc(Br)cc1,2.6798,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7375.png
COc1ccc([C@H]2Nn3c(C)ccc3S[C@H]2C(=O)Nc2cc(Cl)ccc2C)cc1,5.16474,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7376.png
C[C@@H](CNC(=O)CSCC(N)=O)[NH+]1CCc2sccc2C1,-0.5877,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7377.png
COc1ccc(C(=O)NCCN2CCN(C(=O)C3CC=CC3)CC2)cc1,1.5354,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7378.png
O=C(NNC(=O)c1ccccc1Cl)c1ccc(COc2ccc(Cl)cc2)cc1,4.6472,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7379.png
COc1ccccc1-n1cnnc1S[C@H](C)C(=O)Nc1c(C)cccc1C(C)C,4.82702,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7380.png
CCOc1ccc(CNC(=O)c2cc(=O)oc3cc(OC)ccc23)cc1,3.1303,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7381.png
O=C(NCCc1nc(C2CCCCC2)cs1)C1[C@H]2CCCC[C@@H]12,4.2857,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7382.png
Cc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)S(C)(=O)=O)cc1,3.11114,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7383.png
NC(=O)[C@@H](Cl)c1cccc(C2CC2)c1,2.3292,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7384.png
Cc1sc2nc(CSc3ccc(C(C)C)cc3)[nH]c(=O)c2c1C,5.01714,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7385.png
O=C(NC[C@@H]1CCCO1)NC[C@@H]1Cc2ccccc2O1,1.4683,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7386.png
CCCc1cc(NC(=O)CNC(=O)c2cc(F)cc(F)c2)n(C)n1,2.0193,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7387.png
CN(C[C@@H](O)C1CC1)C(=O)C1(NC(=O)NCc2ccccc2)CCCC1,2.0279,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7388.png
C[NH+](C/C=C/c1ccco1)CCC(F)(F)F,1.7599,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7389.png
CCOC(=O)c1sc2nc3c(cc2c1NC(=O)N1CCN(CCO)CC1)CCC3,2.1035,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7390.png
O=C(NCc1cccc(Cl)c1)Nc1cnn(C[C@@H]2CCCO2)c1,3.0372,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7391.png
CCN1C(=O)[C@@](C)(C(=O)N[C@@H]2CCCc3ccccc32)Sc2ccccc21,4.0977,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7392.png
Cc1ccc(CCNC(=O)c2nnc(C(=O)Nc3ccccc3)s2)cc1,3.07132,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7393.png
CC[C@@H](C(=O)OCC(=O)c1c(N)n(C)c(=O)n(C)c1=O)c1ccccc1,0.5859,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7394.png
C[C@@H]([NH2+][C@@H]1CCc2cc(Cl)ccc21)c1ccc(C#N)cc1,3.5235800000000004,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7395.png
CC(C)CCNc1ncnc(N2CCC[C@H](C)C2)c1[N+](=O)[O-],3.0791,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7396.png
C[C@@H](Oc1ccccc1)C(=O)OCc1nnnn1-c1ccccc1,2.173,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7397.png
CC/C=C(/C)C(=O)N1CSC[C@H]1C(=O)NCCc1nnc2n1CCC2,1.1408,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7398.png
O=C1CN(c2cc3c(cc2Cl)[C@H](O)C(=O)N3)CCCN1,0.6518,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7399.png
O=C(NCCCC(=O)N1CCc2ccccc21)c1cccc(F)c1Cl,3.5784,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7400.png
CN(C)c1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,2.6783,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7401.png
COC(=O)c1ccc(C[NH+](C)CC(=O)Nc2c(C)nn(C)c2C)cc1,0.47694,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7402.png
CC[C@H](C)NC(=O)NNC(=O)C(C)(C)C,1.1614,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7403.png
COCC1CCN(C(=O)Nc2cc(F)c(OC)cc2OC)CC1,2.7332,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7404.png
CCC[C@@H](NC(=O)C1C[C@@H](C)O[C@H](C)C1)C(=O)OC,1.6479,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7405.png
Cc1ccc(NC(=O)C(=O)NCC[C@@H](O)c2ccco2)cc1F,1.90552,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7406.png
C[C@H](NC(=O)Cc1ccc(S(=O)(=O)N2CCOCC2)s1)c1ccc(-c2ccccc2)cc1,3.8559,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7407.png
Cc1noc(C/C=N/c2ccccc2)c1[N+](=O)[O-],2.83622,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7408.png
COC(=O)c1ccc(/C=C2\SC(=S)N(c3ccc(F)cc3)C2=O)cc1,4.0181,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7409.png
Cc1ccc(S(=O)(=O)N(CCC(=O)N2CCNCC2)Cc2cccc(Cl)c2)cc1C,2.96964,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7410.png
N#Cc1ccccc1-c1c(-c2ccccc2)ncn1[C@@H]1CCSC1,4.766780000000002,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7411.png
Cc1csc([C@H](C)NC(=O)c2cccc(Br)n2)n1,3.10002,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7412.png
O=C([O-])Cn1nc(C2CC2)c2c(C(F)F)cc(-c3ccc(Cl)cc3)nc21,3.3166,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7413.png
O=C(COC(=O)c1ccc(Br)o1)Nc1nc2c(F)c(F)c(F)cc2s1,3.8646,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7414.png
Cc1cc(C)n2cc(CN3C[C@@H](C)C[C@H]([NH3+])C3)nc2n1,0.7984399999999999,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7415.png
C[C@@H]1CN(C(=O)CCSc2ccccn2)CC[C@@H]1c1ccccc1,4.216,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7416.png
CCOC1CCN(C(=O)c2sc(-c3ccccn3)nc2C)CC1,3.15462,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7417.png
O=C(Oc1ccc2c(c1)O/C(=C\c1cccnc1)C2=O)c1cc2ccccc2o1,4.6632,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7418.png
O=C([C@@H]1COc2ccccc2O1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,2.0834,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7419.png
C[C@H](NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)c1ccccn1,1.5659999999999998,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7420.png
COC(=O)c1ccc(NC(=O)CN2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3[C@@H]3C[C@H]23)cc1,1.4648,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7421.png
NC(=O)c1cc(-c2ccc(NC(=O)C[C@@H]3COCC[NH2+]3)cc2)nc2ccccc12,1.2915,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7422.png
CCC1CCC(CNc2ccc(C#N)c([N+](=O)[O-])c2)CC1,4.09478,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7423.png
Cc1cccc(C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)c1C,3.1768400000000003,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7424.png
CC[C@@H]1C[NH+](Cc2cc(F)cc(F)c2)CCS1,1.8751,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7425.png
CSc1nnc(NC(=O)c2ccc(Br)o2)s1,2.8678,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7426.png
CCC1CCC([NH2+][C@H](C)[C@@H]2CN(C)CCO2)CC1,1.2377,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7427.png
CC[C@@H]1CC(=O)N(Cc2ccc(/C=C/C(=O)[O-])cc2)C1,1.2082,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7428.png
CCC[NH2+][C@@H](Cc1cc(C)nn1C)C[NH+](C)C,-1.24248,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7429.png
O=S(=O)(CC[C@@H]1CCCO1)N1CCc2cc(F)ccc2C1,2.0827,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7430.png
CC[NH+](CC)C[C@@H](C)NC(=O)[C@H]1CC[C@@H]2CCCC[C@@H]2[NH2+]1,-0.2996,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7431.png
COc1ccc(C[NH+]2CCC(CNC(=O)c3c[nH]nc3-c3ccc(Cl)cc3)CC2)cc1,2.9636,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7432.png
CCC([NH3+])(CC)C(=O)NC1CCOCC1,0.0823,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7433.png
[NH3+]C[C@H]1CCC[C@H]1NC1COC1,-0.6146,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7434.png
CS(=O)(=O)N1CCCN(c2nc(CSc3ccccc3)nc3sc4c(c23)CCC4)CC1,3.944,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7435.png
C[C@@H]1CN(S(=O)(=O)c2cc(Br)cnc2N)C[C@@H]1C,1.7028,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7436.png
CCc1ccccc1NC(=O)CSc1nccc(C)n1,3.07822,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7437.png
COc1ccc(Cl)cc1N(C)C(=O)CSCc1cccnc1,3.6398,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7438.png
Cc1ccc(/C=C/C(=O)n2nc(N)c3ccccc32)o1,2.87352,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7439.png
CC[C@@H](C)c1ccc(S(=O)(=O)N2CCN(C(=O)[C@@H]3CC=CCC3)CC2)cc1,3.3893,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7440.png
COC(=O)c1cc(S(=O)(=O)N2CCCC2)oc1C,1.1591200000000002,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7441.png
CCc1nc(C[NH+]2CCN(CC(=O)Nc3ccc(C)cc3C)CC2)no1,0.58804,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7442.png
CN1CC[C@H](NC(=O)Cc2ccc(NC(=O)C3CC3)cc2)C1=O,0.9245,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7443.png
O=C1N/C(=C/c2ccc(-c3cccc(F)c3)o2)C(=O)N1Cc1ccc(F)cc1,4.3177,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7444.png
CCc1ccc(C[C@@]2(c3ccc(Br)cc3)NC(N)=NC2=O)cc1,2.894,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7445.png
C[C@@H](c1ccc(F)cc1)N(C)C(=O)NC[C@H](c1cccs1)[NH+](C)C,2.4754,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7446.png
O=C(Cc1csc(NC(=O)c2ccc[nH]c2=O)n1)NCc1ccc2c(c1)OCO2,1.6713,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7447.png
CC(C)CCOCCNC(=O)N1CC[C@H](C)[C@H](O)C1,1.4614,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7448.png
CCC(=O)N1CCC[C@H](C(=O)N2CC[C@H](C)Sc3ccccc32)C1,3.5525,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7449.png
O=C(N[C@H](Cn1cc[nH+]c1)c1ccccc1)c1nc2ccccc2c(=O)[nH]1,1.71,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7450.png
C[C@@H]1CCN(C(=O)NCc2ccc3c(c2)CCCN3C)C[C@@H]1O,1.9813,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7451.png
O=C(C[C@H]1CCCO1)NCCc1nnc2n1CCC2,0.4521,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7452.png
Nc1nnc(SCC(=O)Nc2ccccc2Sc2ccccc2)s1,4.0023,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7453.png
Cc1occc1C(=O)N(CCC(F)(F)F)C1CCCCC1,4.31532,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7454.png
C=C(CC)C[C@@H]([NH2+]CC)c1ccc(Cl)cn1,2.7157,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7455.png
COC(=O)c1cccc(OC(=O)CCc2nc3ccccc3s2)c1,3.6211,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7456.png
Cn1ncc2c(=O)[nH]c(NCc3ccccc3CN3CCN(c4ccccc4)CC3)nc21,2.5909,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7457.png
Oc1ccc(/C=N/c2ccc(N3CCOCC3)cc2)cc1Br,3.7419,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7458.png
Cc1ccc(S(=O)(=O)N2CCCN(C(=O)CCC3=c4ccccc4=[NH+]C3)CC2)cc1,-0.43708,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7459.png
Cn1cc(C#N)cc1C(=O)NC[C@H]1CCC[C@H](O)C1,1.1776799999999998,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7460.png
Cc1ccc(C[NH2+]Cc2nnc3n2CCC[C@@H]3C(F)(F)F)o1,1.88282,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7461.png
Cc1cccc(O[C@H](C)CNC(=O)NCc2ncn(C)n2)c1,1.39022,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7462.png
Cc1nncn1-c1cccc(NC(=O)Cc2cccnc2)c1,2.15192,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7463.png
CC(=O)Nc1ccc(C)cc1NCC(=O)NCc1cccs1,2.74322,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7464.png
COC(=O)c1ccc(C(=O)N2CC[C@H](C)C[C@H]2C)cc1,2.7338,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7465.png
CO[C@H]1CCC[C@@H](OC(=O)CCn2cnc3ccccc3c2=O)C1,2.2874,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7466.png
CC[C@H](C#N)OC(=O)/C=C/c1c(F)cccc1F,2.82338,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7467.png
[NH3+]C[C@H]1CC[C@H](c2nc(-c3ccc(F)cc3)no2)O1,1.3377,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7468.png
C#CCCNC(=O)C[C@@H](C)COC,0.7985,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7469.png
CC[C@H](C)NC(=O)CSc1nc2ccsc2c(=O)n1-c1ccc(Cl)c(C)c1,4.41582,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7470.png
O=[N+]([O-])c1cc(-c2n[nH]c(-c3ccncc3)n2)cc([N+](=O)[O-])c1,2.3501,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7471.png
CCCc1[nH]nc(-c2ccc(OC)c(OC)c2)c1NC(=O)c1cc(F)cc(F)c1,4.5769,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7472.png
CC(=O)[C@H](C)Sc1nc2ccccc2c(=O)n1-c1cc(C)cc(C)c1,4.07214,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7473.png
COC[C@@H](NCc1ccc(OC)c(C#N)c1)c1ccc(F)c(F)c1,3.3223800000000003,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7474.png
C[C@@H](NC(=O)Nc1ccccc1CN1CCc2ccccc21)[C@@H]1CCCO1,3.9383,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7475.png
Cc1noc(Cn2ccc3c(C(=O)[O-])cccc32)n1,0.74452,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7476.png
Cc1nc(N(C)C)sc1C[NH+]1CCC[C@@H](CC(N)=O)C1,0.18782,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7477.png
Cc1ccc(NC(=O)CSCc2cccc(Cl)c2)c(O)c1,4.22592,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7478.png
CS(=O)(=O)CCNC(=O)N[C@H]1c2ccccc2C[C@H]1O,-0.0115,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7479.png
CC1(C)CSC[C@H]([NH2+]CCC(=O)[O-])C1,-0.7785,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7480.png
COc1ccccc1NC(=O)CSc1nnc(C)n1-n1cccc1,2.43882,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7481.png
C[C@H]1CC(=O)N(c2ccc(N3CCN(c4cccc(Cl)c4)CC3)c([N+](=O)[O-])c2)C1=O,3.4742,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7482.png
COc1cc(/C=C2/SC(=O)N(c3ccccc3)C2=O)cc(OC)c1OC(C)=O,3.87,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7483.png
CC(C)(C)c1ccc(CCC(=O)NCc2ccncc2)cc1,3.6281,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7484.png
Cc1sc(-c2cc(C(F)(F)F)on2)cc1S(=O)(=O)N(C)Cc1ccccc1,4.551019999999999,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7485.png
Cc1cc(C)c(NC(=O)N2CCN(c3cccc[nH+]3)CC2)c(C)c1,2.78006,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7486.png
CCCC(=O)N[C@H]1CCC[NH+](Cc2cnn([C@]3(C)CCS(=O)(=O)C3)c2)C1,-0.1196,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7487.png
CCC1(CC)CCN([C@H](C[NH3+])c2ccc(OC)cc2)C1,2.4903,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7488.png
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)C(=O)[C@@]3(C)CC[C@]12C3,5.3784,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7489.png
C=C(C)[C@@H]1CC=C(C)/C(=N/NC(=O)[C@@H]2CC(=O)N(Cc3ccccc3)C2)C1,3.4397,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7490.png
CC[NH+](C)Cc1cc2n(n1)CCN(C(=O)c1cnc3c(c1)ncn3C)C2,-0.1446,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7491.png
CCc1ccc([C@H](C)NCC(=O)Nc2cc(C)on2)cc1,2.83472,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7492.png
NS(=O)(=O)N[C@H]1CCC[C@H](C(F)(F)F)C1,0.9006,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7493.png
CCc1ccc(C[C@@H](O)[C@@H](C)CC)nc1,2.5935,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7494.png
CS(=O)(=O)[C@H](Cc1ccccc1)C(=O)OCc1cccc(F)c1,2.5248,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7495.png
O=C(N=c1[nH]c2ccccc2[nH]1)[C@H]1CC(c2ccc(Cl)s2)=NO1,2.8314,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7496.png
Cc1cnc(C)c(-c2cc(F)cc3c2O[C@@H](CNC(=O)Cn2nc(C)cc2C)C3)n1,2.83278,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7497.png
Cc1ccc(CNC(=O)Cn2nc(-n3cccn3)ccc2=O)cc1,1.05382,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7498.png
CCC(=O)N[C@H]1C[C@@H]2C(=O)Nc3c(C)cccc3[C@H]2OC1=O,1.44612,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7499.png
C[C@@H](C(=O)Nc1ccccc1)N1CC[NH+](Cc2cccc(C(F)(F)F)c2)CC1,2.4331,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7500.png
CCc1cccc(S(=O)(=O)[N-]c2cc(Cl)ccc2C(=O)N(C)C)c1,3.9983,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7501.png
NC(=O)COc1ccc(/C=N/NC(=O)c2ccc(Br)cc2)cc1,2.0771,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7502.png
CS(=O)(=O)N1CCCC[C@H]1C(=O)Nc1nc(-c2ccc3c(c2)CCCC3)cs1,3.4415,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7503.png
CC[C@@]1(c2ccccc2)NC(=O)N(CC(=O)N2CCNCC2)C1=O,0.2755,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7504.png
O=C(c1cccc([N+](=O)[O-])c1)N1C[C@@H](O)C[C@H]1c1cc(F)ccc1F,2.8211,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7505.png
CCCCNC(=O)[C@@H]1CC[C@H](C)N(C(=O)c2cc(COC)on2)C1,1.978,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7506.png
Cc1cc([N+](=O)[O-])nn1[C@H](C)C(=O)N1N=CC[C@]1(O)C(F)(F)F,1.12972,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7507.png
C[C@@H]([NH2+][C@H]1CCCS(=O)(=O)C1)c1cc(F)ccc1O,0.7329,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7508.png
Cc1ccc2oc3c(c(=O)c2c1)[C@H](c1ccc([N+](=O)[O-])cc1)N(c1cc(C)on1)C3=O,4.05584,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7509.png
Cc1ccc(C(=O)N(CC2CC[NH2+]CC2)C2CC2)c(O)c1,1.27862,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7510.png
Cc1ncc([C@@H](C)[NH2+][C@@H](c2ccc3c(c2)OCCO3)C2CC2)s1,2.99842,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7511.png
C[C@H](Sc1nnc(Cc2ccccc2F)o1)C(=O)OC(C)(C)C,3.6218,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_7512.png
