smiles,logP,qed,SAS,logP_class,images
COc1ccccc1C[C@H](C)N(C)Cc1ccc([S@](C)=O)cc1,3.4956,0.760218906699,2.9454639141241348,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05089E90>
NC1=[NH+]C[C@@H](c2cc(Br)cs2)N1,-0.4498,0.653428273558,4.939226985268372,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05012710>
COCCCNC(=O)C1=CC2=c3ccccc3=[NH+][C@@H]2C(c2ccc(OC)cc2)=N1,-0.5322,0.64957060336,3.841215245187838,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0508A9D0>
Cc1cc(C)c2cc(C(=O)O[C@H](C)C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)[nH]c2c1,2.86314,0.5751322045399999,2.7954016414010923,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05012D10>
COc1ccc(C2=C3C(=O)N(c4cccc(F)c4)C(=O)[C@H]3N(c3ccccc3)N2)cc1,3.5122,0.6460413505100001,2.872082833294444,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05063010>
CCN1C[C@H](C(=O)N(C)Cc2ccccc2N2CCOCC2)CC1=O,1.35,0.817200266483,2.7398541987536404,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0508AFD0>
COc1ccc(Cc2nnc(SCC(=O)Nc3cccc(O)c3)n2C)cc1,2.8509,0.604660140385,2.0716668209788818,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0507B390>
CNC(=O)c1cccc(OC(=O)c2ccc3nc(C)c(C)nc3c2)c1,2.82544,0.583861771136,2.076482884528291,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA38CB610>
Cc1cc(NC(=O)[C@@H](C)[NH+]2CCc3nn(C(C)C)c(=O)cc3C2)on1,0.08882,0.8402612248319999,4.60806126779517,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFFBB590>
CCCN[C@@H](c1cc(C)c(Br)s1)c1[nH+]ccn1C,3.06062,0.8875321429459999,4.5038723430651215,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFFDBA10>
C[C@@H](CS)CSCCS(C)(=O)=O,1.3301,0.556108274155,3.4886352030467984,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF9B810>
COc1ccc([C@H]2CC(O)=Nc3c2c(=O)[nH]n3C(C)C)c(OC)c1OC,2.9067,0.846024292588,3.531689656807721,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFFEBA90>
CCO[C@H]1C[C@H](N(C)C(=O)C(=O)c2c(C)nn(C)c2C)C1(CC)CC,2.66184,0.558554898081,3.9510610853689023,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050B3F90>
CC(=O)N1CCN(C(=O)CN2CCCc3cc(Cl)ccc32)CC1,1.7833,0.8332289718279999,2.1085518439797504,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FF41D0>
C[C@@H]1C[NH+]2CCC[C@@H]2CN1C(=O)c1cc(Cl)ccc1N,0.8138,0.765594842194,4.628487871296088,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A4410>
Cc1cccc(N/C([O-])=C(\C#N)C(=O)Cn2nc3n(c2=O)CCCCC3)c1,0.8563,0.48396812,3.112794382890653,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05094D50>
COC(=O)c1cccc([N-]S(=O)(=O)c2ccc(C)cc2Cl)c1C,4.13754,0.745229239987,3.0297861749589456,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BC090>
CCOC(=O)[C@@H]1CCCN(C(=O)N2CCC[C@H](C)C2)C1,2.1134,0.7317498956399999,2.8396817634648173,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0509CB10>
CCc1cc(N2CCC(c3nnc(C[NH+]4CCCC4)n3CC)CC2)ncn1,1.2131,0.838192464931,3.7024971400269218,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05094B90>
CCCC1=NN2C(=N)/C(=C/c3ccc(O)cc3)C(=O)N=C2S1,2.81147,0.834102286929,2.7550700073108274,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BCF10>
CS(=O)(=O)NC1CCC([NH2+][C@@H]2C[C@H]3C[C@@H]2[C@H]2CCC[C@@H]23)CC1,1.2349,0.825520464031,5.544107265351774,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050250D0>
Cc1oc(S(N)(=O)=O)cc1C(=O)Nc1cccc2c1CCCC2,2.36652,0.8998152789120001,2.4421246287430662,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0508B8D0>
CCC[NH2+][C@H](Cc1cnn(CC)c1)c1ncc[nH]1,0.8833,0.7756091515629999,4.274007550165711,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503D490>
CCc1nc(C[NH2+]C(C)(C)c2nc(C)c(C)s2)no1,1.7040400000000002,0.912681333995,3.734055748258245,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF75550>
[NH3+]CCOCC(=O)Nc1ncccc1Br,0.0411,0.7654740356290001,3.0128913605621577,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF959D0>
CCN1C[C@H](c2nc3ccccc3n2Cc2cccc(C)c2)CC1=O,3.72882,0.70872831762,2.6120254609421547,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503DB90>
COc1ccc(NC(C)=O)cc1NC(=O)c1csc(Nc2nc(C)cc(C)n2)n1,3.51284,0.553866976083,2.301403383059688,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD89D5990>
NS(=O)(=O)c1cccc(CNC(=O)/C=C/SCc2ccco2)c1,1.9903,0.745868070217,2.603899062914662,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF75F10>
C[C@H](NC(=O)[C@H]1CC[C@@H](C[NH3+])O1)c1ccccc1,0.6533,0.837543871732,3.62542428276276,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A5510>
O=C([O-])Cc1cccc(Oc2ncnc3c2CCCC3)c1,1.4401,0.856992831062,2.7152297490576416,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BD610>
CC[NH+]1CCN(C2(C(=O)N(C)Cc3ccc(C)o3)Cc3ccccc3C2)CC1,1.30442,0.8573087438879999,3.676271198508816,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BE550>
Cc1cc(NC(=O)CCl)c([N+](=O)[O-])cc1[N+](=O)[O-],1.98872,0.514109917223,2.286472381802064,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FEE510>
Cc1cc(N(C)C)ccc1NC(=O)N1CCC(NC(=O)C2CCCCC2)CC1,3.75382,0.804024303431,2.180310368421185,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FEE910>
COc1cccc(NC(=O)c2ccc(C)c(NC(=O)c3ccccc3)c2)c1,4.50822,0.672732544588,1.593460227572287,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEA567D0>
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N/N=C/c1cc(Br)cc([N+](=O)[O-])c1[O-],3.0493,0.195117543969,2.8051309731651664,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BED10>
CN(Cc1nnnn1-c1ccccc1)c1ccccc1,2.2987,0.7271212221819999,1.97195934167566,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A7050>
NC(=O)C1CCN(C(=O)NC[C@@H]2CCC[NH+](Cc3ccccc3)C2)CC1,0.3884,0.7264801746549999,3.896681072921656,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506F150>
C[NH2+]C[C@H](C)C(=O)N(C)[C@H](C)c1cc2ccccc2o1,1.7815,0.910560273358,3.870998371856424,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050B0410>
COC(=O)[C@H](C)Nc1ccc(C(=O)N(C)C)cn1,0.7568,0.8131391240320001,2.6023194584497347,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A6D50>
CCOC(=O)Cc1nn(CC(=O)Nc2cccc(F)c2)c(=O)c2ccccc12,2.2799,0.661048138965,2.102030524214756,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FE7710>
Cc1ccc(N[C@H]2c3ccccc3C(=O)N2Cc2ccc3c(c2)OCO3)cc1F,4.629519999999999,0.674533816164,2.7665806298032223,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0000F7D0>
CSc1cccc(N2C[C@H](C(=O)Nc3ccccc3N3CCCC3)CC2=O)c1,4.0003,0.7503063080050001,2.607373863445268,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05027550>
CC(C)[C@H](C)NC(=O)C(=O)Nc1ccc(F)cc1OCC(F)F,2.5688,0.785205759668,2.8227099309045407,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503FB90>
CC(C)N1CC[C@@H](NC(=O)N[C@H](c2ccccc2F)C2CCCC2)C1=O,3.3655,0.8286083964219999,3.249514978084987,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BFDD0>
C[C@H](Cc1ccsc1)N(C)C(=O)c1ccc(-n2ncc(C#N)c2N)cc1,3.09088,0.74311355979,3.0313116963155813,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CC110>
CC[C@@H](C)N(CC)C(=O)c1csc(C#CCCO)c1,2.7426,0.83757890229,3.3451162156273067,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506C250>
CC(C)SC[C@@H]([NH3+])C[C@@H]1CCCN(S(C)(=O)=O)C1,0.8002,0.8009366561910001,4.0735102402191385,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050943D0>
C[NH+](C)[C@@H](CNc1cc(-c2ccccc2F)nc2ccnn12)c1ccccn1,2.2281,0.542436970472,3.6789362566076615,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CC6D0>
O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1c1cc([N+](=O)[O-])cc(Cl)c1[O-],1.6333,0.356962905558,4.788083714083896,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05094290>
COc1cc([C@@H]2C3=C(CCCC3=O)N=C(C)C2C(=O)OC(C)C)c([N+](=O)[O-])cc1OC,3.745,0.372049737717,3.4546479683790725,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0502C4D0>
Cc1cc(F)cc(C[C@H](C)C[NH2+]CC(C)C)c1,2.53212,0.7828072272609999,3.827065639381989,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0001CD10>
FC(F)(F)c1cccc(-c2cc(NCc3ccco3)nc(-c3ccncc3)n2)c1,5.4295,0.47236528027,2.3823066797629835,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0501C710>
Nc1[nH]c(=O)[nH]c(=O)c1[C@H](c1cccc(F)c1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.0215,0.496596218181,3.0761833222728128,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0502CAD0>
C[C@@H](CN1CCOCC1)[NH+]1CCN(Cc2csc(C(C)(C)C)n2)CC1,0.8618,0.849978320944,4.087389193336521,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF75050>
C[C@@H](CCl)CS(=O)(=O)N(Cc1ccc(F)cc1)C1CC1,2.9948,0.7170992119949999,2.948998353490284,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FED390>
CCOC(=O)C1=NC(=S)N[C@H](c2cccc(Cl)c2)/C1=C(/[O-])C(C)C,2.5437,0.503040700651,3.676314809820618,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050256D0>
c1ccc(-c2cccc3c2CC[NH2+]C3)nc1,1.3681,0.766331836234,3.2819917445791003,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEA3D490>
Cc1cccc(C)c1NC(=O)NCc1nc(-c2ccccc2)n[nH]1,3.41024,0.6745282685439999,2.0950361484716247,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0502CE50>
CC(=O)c1ccc(-n2cncn2)cc1,1.4699,0.675309933128,1.8640628933844456,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0509C990>
O=C(CCCN1C(=O)CNC1=O)NCC1(c2ccccc2)CCC1,1.5565,0.7520625354539999,2.3995644781981635,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0508A210>
Cc1nc2c(C)cccn2c1C(=O)C1=C([O-])C(=O)N(CCC[NH+](C)C)[C@@H]1c1ccc(F)cc1,1.00544,0.5526170223529999,4.051094581237175,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050960D0>
Cc1c(C(=O)NCCc2ncnn2C)nnn1-c1ccc(F)cc1,0.81582,0.760163084305,2.39702126552848,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CE290>
Cn1nnnc1-c1cccc(NC(=O)c2ccccc2Cl)c1,2.7828,0.801874974711,1.920015664879065,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BE050>
CCSC[C@@H](C)N(C)C(=O)NCc1cccc(-n2cccn2)c1,3.1553,0.835447935387,3.057152903064789,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A65D0>
CC(C)(C)OC(=O)NC1(c2ccc3cc(O)ccc3c2)COC(C)(C)OC1,4.0483,0.800245227563,2.832589787201845,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BE150>
CCc1ccccc1NC(=O)Nc1ccc(OC)cc1,3.9016,0.855664396441,1.5193368480230165,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BEA50>
Cc1cccc(C(=O)N2CCC(NC(=O)Nc3ccc(F)cc3)CC2)c1C,3.86884,0.835068571189,1.9205640185181831,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A6990>
C[C@@H](NC(=O)C[C@@H](O)c1cccc(F)c1)c1cccc(F)c1F,3.4048,0.868086407726,2.8880812904977624,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506EC90>
O=C([O-])[C@H]1CCCC[C@@H]1c1nc([C@@H]2CSCCS2)no1,1.6144,0.845757846162,4.505487984975512,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A6C10>
CCCC[C@H](NS(=O)(=O)c1cccc(F)c1)C(=O)[O-],0.4127,0.804080167314,2.8535900234936498,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503F250>
O=C(CCCNC(=O)c1ccc(F)cc1)N[C@@H]1CCc2ccccc21,3.1394,0.7831867847890001,2.3207043070960007,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CF5D0>
COc1ccc(N[C@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)c(OC)c1,3.0511,0.583673919736,2.381780394052523,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FF71D0>
CC(=O)Nc1ccc(NC(=O)c2ccccc2C(=O)c2ccc(F)cc2)cc1Cl,4.9208,0.560893273156,1.8770974001537049,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BF7D0>
Cc1ccc(CNC(=O)C[S@@](=O)Cc2ncc(Cl)n2C)cc1F,2.08612,0.864177330233,3.1505659208162697,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A7AD0>
N#Cc1cccc(NC(=O)C[n+]2ccsc2N)c1,1.12818,0.820864813336,2.692376511964765,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506FBD0>
COc1cc(C[NH+]2[C@@H](C)CC[C@H]2C)c([N+](=O)[O-])cc1OC,1.5677,0.667233516564,4.328337211663598,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0000FF50>
CCc1cc(C[NH2+]C[C@@H]2CN3CCC[C@@H]3CO2)n(C)n1,-0.0909,0.844321486446,4.4020465512632265,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CFFD0>
CCc1ccc(C(=O)N2CC[C@H](C(=O)[O-])[C@@H]2C)s1,0.911,0.829043618444,3.7330985447717295,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05094310>
COCCN(C(=O)CCC(C)(C)C)[C@H]1CCS(=O)(=O)C1,1.4748,0.7527119183059999,3.0064449911293734,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CC3D0>
CNC(=O)CN1CCC([NH2+]Cc2csc(Br)c2)CC1,0.7844,0.840954959725,3.567466892242466,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CC550>
CN(C(=O)C1CC1)c1ccccc1C(=O)NC[C@](C)(O)c1ccco1,2.2899,0.845184674118,3.088177049570918,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEA7FF90>
CCOc1ccc2c(c1)CN(C(=O)N[C@H]1CCCn3c(C)nnc31)CC2,2.58802,0.91615066626,3.0234660988445574,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CCA90>
Cc1ccccc1C(=O)NCCC(=O)OCc1scnc1C,2.62324,0.828819022697,2.2067824142587185,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CCC10>
Cc1cc(C)c2nc(NC(=O)c3ccccc3S(C)(=O)=O)sc2c1,3.56894,0.755766188722,2.1284342025914182,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CCE10>
C[C@H]1CCC[C@@H](C)[NH+]1Cc1nnc(C2CCC2)o1,1.6829,0.8945841933319999,4.764123830274071,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BCE90>
Cc1c(C(=O)N2CCC3(CC2)C(=O)NCCC[NH+]3C)cnc2ccnn12,-0.95288,0.723276024907,4.613407564774311,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A5210>
CCCCc1nnc(SCC(=O)Nc2ccc3ccccc3c2)n1N,3.2185,0.494218884967,2.100882005407412,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05095010>
Cc1cccc(OC[C@H](O)CN2CCO[C@H]3CCCC[C@@H]32)c1,2.37812,0.9073006225,3.1875782971023976,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050A5310>
Cc1ccc([C@H]2CCC[NH+]2Cc2nnc(-c3cccs3)o2)s1,3.08802,0.788472589484,4.469086751295637,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FED050>
CCCn1c(C)nnc1Sc1ncnc2sc(C)c(C)c12,3.76926,0.664907329012,2.6292326686720653,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05026F10>
CC1(C)CCN(C(=O)C2=Cc3ccccc3OC2)C1,2.7209,0.770151385423,2.5232771486527223,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050CDC10>
CN1C(=O)C2=NC(/N=N/Nc3ccc(Cl)cc3)=N[C@@H]2N(C)C1=O,1.7796,0.663488624462,3.8424017381239626,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05060510>
COC(=O)c1cc(C[NH+](C)CC(=O)Nc2ccc(C)cn2)c[nH]1,0.15812,0.679301303321,3.8546512573547296,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05095D90>
CC[C@@H](CS)Cn1cc(Br)cn1,2.6016,0.809653538074,3.4385523246348875,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05060950>
O=C(c1sc2ncccc2c1-n1cccc1)N1CCOCC1,2.5594,0.728824211802,2.471802883813975,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503E010>
Cn1ccnc1[C@@H](NC(=O)[C@@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1)c1ccccc1F,2.5891,0.6443334656840001,3.237484240192145,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506E410>
Cc1cccc(O)c1NC(=O)c1cccn2c(Cc3ccccc3)nnc12,3.5864199999999995,0.533018495903,2.2896898671634656,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050D4090>
NC(=O)[C@H]1COCCN1CCC(=O)Nc1ccccc1,0.2013,0.82512028293,2.508166234731849,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31B63D0>
CCCc1nc2nc(C)cc(Nc3ccccc3OCC)n2n1,3.5275199999999995,0.736713257272,2.3705929198269806,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEAB6B10>
CNc1ccc(C(=O)[O-])cc1C(=O)[O-],-1.5447,0.664695253797,3.3399392135507666,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050D6F10>
CC[C@@H](NC(=O)Cc1ccc(NC(=O)C2CC2)cc1)c1ccc(C)c(F)c1,4.292619999999999,0.7342909931270001,2.4197761096804573,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA32DD610>
CC[C@H](C)[C@H](NC(N)=O)C(=O)NNC(=O)Cc1ccc(F)cc1,0.5986,0.585344873378,2.779968458168801,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF2EE90>
Cc1c(Cl)cnc(NC(=O)CS[C@@H](C)[C@H](C)O)c1Cl,3.13782,0.862017400628,3.4692349885209715,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0502EFD0>
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N1CCSC(C)(C)C1,2.7399,0.738681160354,3.150858501117849,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050BF710>
Cc1cc(CN(C)c2ccc(N)c(N)[nH+]2)no1,0.59792,0.8255261726019999,3.758294732413386,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFFCF890>
C[C@@H](NC(=O)Cc1ccccc1[N+](=O)[O-])c1cccc(N2CCCC2)c1,3.6149,0.619454273641,2.4740753878258466,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0509FB10>
Cc1cc(C(=O)N2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)ccc1[N+](=O)[O-],1.81012,0.550840393548,2.399581160837464,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEAD7A90>
C[NH2+][C@H](C)c1cc(Cl)ccc1OCc1cccc(O)c1,2.8788,0.883022298489,3.176135624552554,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0506FCD0>
O=C(CSc1cccs1)Nc1ccc(F)cc1F,3.7571,0.8413120544320001,2.0398968739557155,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05089E10>
CCN(CC(C)(C)O)C(=O)CCc1cccnc1,1.6336,0.84175807491,2.347501454249372,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05010110>
CCn1nc(C)c([C@H](C)[NH2+]C[C@H]2CCCN(c3ncccn3)C2)c1C,1.85084,0.8750938326629999,3.990218043903325,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050605D0>
CC[C@@H](C)NC(=O)c1cccc(CNC(=O)N2CCCC[C@@H]2C)c1,3.2989,0.854380271274,2.698959363337794,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050B0350>
CSCC[C@@H](Nc1nc(C)cc(C)n1)C(=O)N1CCCC1,2.2494400000000003,0.8752746471989999,2.8002577734897294,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050E8910>
C[C@@H]1CC[C@@H](C)[NH+]([C@@H]2CCCC(C)(C)[C@@H]2[NH3+])C1,0.8789,0.692451525251,5.859484701100852,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FD86D0>
O=C(NCCC1=CCCCC1)c1ccc(CN2C(=O)CCn3nc(-c4ccc(Cl)cc4)cc32)cc1,5.7607,0.421741960425,2.6196032030608207,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE000187D0>
COc1cc(C[NH+]2CCCCC[C@H]2c2ccco2)cc(Cl)c1OCC(N)=O,2.5059,0.7561588446619999,4.125325421419891,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04FE6310>
O=C(CC1CCC1)NC[C@H]1CCCN(c2ncccn2)C1,1.9994,0.904689593529,2.6689411428017173,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0503E550>
Cc1nc(CCC[NH+]2CC[S@@](=O)C(C)(C)C2)cs1,0.80992,0.90356049084,5.122437163296064,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050E9550>
O=C(NCC[S@](=O)Cc1ccccc1)NCc1ccc(F)cc1,2.5738,0.815641598951,2.5335470396973894,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFF590D0>
CC[C@H](C)NC(=O)c1ccc(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)cc1,3.2065,0.796746294237,2.58901516317421,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFFB9610>
O=C(CS(=O)(=O)C[C@@H]1CCCO1)Nc1cc(Cl)ccc1Cl,2.5257,0.882581161499,2.733636611775932,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE050617D0>
Cc1nccc2c1=C[C@@H](C(=O)N[C@@H](C)c1ccccc1)C(=O)[NH+]=2,-1.09548,0.7445778456219999,4.094326362348987,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE05089C90>
